Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Region,City,State,Product_Name,Category,Sub category,Price,Sales,Quantity,Discount %,Profit,Sales_Channel,Payment_Mode
ORD-102480,04-01-2024,CUST-1219,Amit Sharma,Home Office, north,Delhi,Karnataka,Dining Table,Technology,Binders,3331.62,7203.138260813642,8,5,7423.85,online ,upi
ORD-102481,02-01-2023,CUST-1048,Neha Singh,CORPORATE,West,,,iPhone,Technology,Tables,806.86,2295.3605769913934,10,0,1518.63,Online,
ORD-102482,14-01-2023,CUST-1396,Ravi Kumar,Consumer,West,Delhi,Delhi,USB Cable,Office Supplies,Accessories,2261.98,4279.206307215952,7,5,3934.77,Offline,Debit Card
ORD-102483,19-08-2023,CUST-1286,Neha Singh,Consumer, north,Chennai,Delhi,iPhone,Office Supplies,Storage,402.5,343.51038553368704,3, ,228.51,online ,UPI
ORD-102484,10-05-2023,CUST-1355,Amit Sharma,consumer ,North,Kolkata,Karnataka,Ring Binder,Office Supplies,Binders,4935.83,4212.444388145935,3,,-2557.29,Offline,UPI
ORD-102485,13-07-2023,CUST-1565,Ravi Kumar,consumer ,South,Kolkata,Karnataka,Ring Binder,Technology,Phones,3246.01,9234.270364771872,10,,-4350.98,Offline,UPI
ORD-102486,30-10-2023,CUST-1274,Ravi Kumar,Consumer,West,Delhi,West Bengal,Ring Binder,Office Supplies,Chairs,332.49,189.1739429997443,2, ,29.24,online ,Debit Card
ORD-102487,10-09-2023,CUST-1873,Neha Singh,CORPORATE, north,Kolkata,Tamil Nadu,USB Cable,Furniture,Accessories,1398.56,1989.3162931345482,5,,-709.2,Offline,Cash
ORD-102488,14-08-2024,CUST-1279,  Pooja Verma,CORPORATE, north,Chennai,Tamil Nadu,Office Chair,Furniture,Binders,4447.06,3795.3075654445674,3,0,-1521.61,Offline,Debit Card
ORD-102489,08-04-2024,CUST-1731,Amit Sharma,consumer ,East,Chennai,Delhi,Office Chair,Technology,Phones,4813.45,6504.334301200673,5,5,-394.96,Offline,upi
ORD-102490,14-02-2023,CUST-1696,Amit Sharma,Corporate,East,Delhi,Karnataka,iPhone,Technology,Storage,2187.1,6221.876308080555,10, ,2572.26,online ,upi
ORD-102491,12-06-2024,CUST-1186,Neha Singh,Home Office,South,Bengaluru,Tamil Nadu,USB Cable,Furniture,Binders,2356.85,4693.347548667075,7, ,4706.86,Offline,Cash
ORD-102492,12-09-2023,CUST-1562,  Pooja Verma,Corporate,East,Chennai,West Bengal,USB Cable,Office Supplies,Chairs,356.6,507.22899992262035,5,,-94.76,Offline,Debit Card
ORD-102493,23-08-2023,CUST-1500,Amit Sharma,CORPORATE,North,Mumbai,West Bengal,iPhone,Technology,Phones,1266.76,1081.1061266550396,3,0,499.69,Offline,Credit Card
ORD-102494,04-01-2024,CUST-1512,  Pooja Verma,consumer ,North,Bengaluru,Maharashtra,USB Cable,Technology,Tables,4732.45,9693.291273653052,8,10,8083.92,online ,UPI
ORD-102495,07-10-2023,CUST-1691,Ravi Kumar,Home Office,East,Delhi,Maharashtra,Office Chair,Office Supplies,Accessories,3415.87,1943.4978395576904,2,,481.44,Offline,Credit Card
ORD-102496,25-02-2024,CUST-1602,Amit Sharma,Corporate, north,Delhi,Delhi,Ring Binder,Office Supplies,Chairs,3619.21,5147.976076303832,5,,4294.32,Offline,UPI
ORD-102497,07-07-2023,CUST-1244,Ravi Kumar,Home Office, north,Chennai,Karnataka,USB Cable,Office Supplies,Chairs,3766.26,2142.856189846964,2, ,1033.09,online ,upi
ORD-102498,22-02-2024,CUST-1498,  Pooja Verma,Home Office, north,Bengaluru,Delhi,Dining Table,Technology,Phones,4496.77,5116.976219813891,4,0,-1455.06,Offline,upi
ORD-102499,14-06-2023,CUST-1778,  Pooja Verma,Corporate,West,Delhi,Maharashtra,Dining Table,Office Supplies,Tables,760.39,1730.529934946321,8,,-647.25,online ,Credit Card
ORD-102500,18-04-2024,CUST-1960,Neha Singh,Home Office, north,Delhi,West Bengal,Dining Table,Furniture,Chairs,1769.0,3019.4776248899,6,0,1261.03,Online,upi
ORD-102501,29-03-2023,CUST-1141,Neha Singh,CORPORATE, north,Delhi,West Bengal,Dining Table,Furniture,Phones,Five Thousand,145.39521568729782,1,5,-40.89,online ,Debit Card
ORD-102502,20-05-2024,CUST-1068,Amit Sharma,Home Office,West,Bengaluru,Maharashtra,Dining Table,Furniture,Storage,4668.13,2655.9853184618974,2,,-1032.79,Offline,Credit Card
ORD-102503,19-02-2024,CUST-1067,Amit Sharma,consumer ,North,Mumbai,Karnataka,iPhone,Technology,Accessories,967.45,2752.2080537024062,10,0,-1591.19,online ,Debit Card
ORD-102504,09-05-2024,CUST-1263,Ravi Kumar,Home Office,North,Mumbai,Delhi,Dining Table,Technology,Tables,2494.02,4718.177019846686,7,5,3254.76,Online,Debit Card
ORD-102505,06-01-2024,CUST-1924,Neha Singh,CORPORATE, north,Bengaluru,West Bengal,Dining Table,Technology,Binders,4774.57,8081.722612345342,7,15,7324.86,Online,Debit Card
ORD-102506,29-12-2023,CUST-1411,Neha Singh,CORPORATE,East,Mumbai,Delhi,Ring Binder,Office Supplies,Storage,3340.65,5702.101711468878,6,0,-589.8,online ,UPI
ORD-102507,14-01-2024,CUST-1092,  Pooja Verma,Corporate,North,Bengaluru,Delhi,Dining Table,Technology,Chairs,1881.72,,1,,-277.8,Online,Credit Card
ORD-102508,29-04-2023,CUST-1593,Neha Singh,Home Office,North,Chennai,Tamil Nadu,Ring Binder,Technology,Phones,4724.81,2688.2340450077354,2,,2659.59,online ,upi
ORD-102509,13-08-2024,CUST-1626,Ravi Kumar,consumer , north,Chennai,West Bengal,Office Chair,Technology,Tables,2067.78,4500.062860266948,9,15,-2664.98,Online,Debit Card
ORD-102510,03-01-2024,CUST-1860,Ravi Kumar,consumer ,East,Mumbai,Maharashtra,Ring Binder,Technology,Chairs,366.53,495.2865022127204,5,5,-341.16,Offline,UPI
ORD-102511,31-03-2023,CUST-1975,Ravi Kumar,Consumer,North,Kolkata,Karnataka,USB Cable,Furniture,Tables,4721.52,3425.1128948897126,3,15,2972.77,Online,Debit Card
ORD-102512,17-12-2023,CUST-1705,Amit Sharma,Corporate, north,Mumbai,Tamil Nadu,USB Cable,Technology,Chairs,4266.06,6917.585118215588,6,5,-3218.72,Online,UPI
ORD-102513,16-06-2024,CUST-1179,Neha Singh,Consumer,South,Mumbai,Tamil Nadu,Ring Binder,Technology,Storage,1456.55,828.7205831040859,2,,326.5,Online,Credit Card
ORD-102514,18-04-2024,CUST-1600,Ravi Kumar,Consumer,South,Chennai,Maharashtra,Ring Binder,Office Supplies,Phones,3561.73,6079.459604804469,6, ,-2346.73,Online,Debit Card
ORD-102515,20-07-2024,CUST-1131,Neha Singh,Corporate,East,Mumbai,Karnataka,Ring Binder,Office Supplies,Chairs,1731.96,3547.505005173902,8,10,-40.27,Offline,Cash
ORD-102516,03-03-2023,CUST-1302,Ravi Kumar,Home Office, north,Kolkata,West Bengal,iPhone,Office Supplies,Phones,4090.03,11635.343951505973,10, ,-7864.47,online ,UPI
ORD-102517,04-08-2024,CUST-1237,  Pooja Verma,Consumer, north,Delhi,Tamil Nadu,Office Chair,Technology,Storage,2736.76,4671.331591121359,6,0,4885.03,Offline,Credit Card
ORD-102518,02-03-2024,CUST-1233,  Pooja Verma,Home Office,South,Kolkata,Delhi,iPhone,Office Supplies,Accessories,3259.75,2642.9077429563213,3,5,1515.06,Offline,Debit Card
ORD-102519,06-10-2023,CUST-1674,Ravi Kumar,Corporate,West,Chennai,Tamil Nadu,Ring Binder,Furniture,Phones,3877.48,7942.090974638096,8,10,-519.07,Offline,upi
ORD-102520,23-01-2023,CUST-1498,Amit Sharma,consumer ,West,Delhi,West Bengal,iPhone,Office Supplies,Phones,4644.8,11892.2015308835,9,0,10440.42,Online,upi
ORD-102521,29-06-2023,CUST-1286,Neha Singh,Consumer,West,Delhi,Tamil Nadu,Dining Table,Furniture,Binders,4607.03,2359.0984667461116,2,10,2296.32,Online,UPI
ORD-102522,07-01-2023,CUST-1286,Ravi Kumar,Corporate,West,Delhi,Tamil Nadu,iPhone,Technology,Storage,540.67,1076.6710733130353,7,,266.22,Offline,Credit Card
ORD-102523,25-03-2024,CUST-1129,Neha Singh,CORPORATE,South,Mumbai,Tamil Nadu,USB Cable,Technology,Accessories,3432.61,8349.171406342679,9,5,4427.8,Online,Debit Card
ORD-102524,04-05-2024,CUST-1917,Neha Singh,Consumer,East,Chennai,Maharashtra,Office Chair,Furniture,Accessories,2100.15,1792.3561147293735,3, ,-338.61,Offline,Debit Card
ORD-102525,19-12-2023,CUST-1022,Ravi Kumar,CORPORATE,West,Mumbai,Delhi,iPhone,Furniture,Tables,4792.33,6816.625780143498,5,0,1543.21,Offline,Debit Card
ORD-102526,27-03-2024,CUST-1800,  Pooja Verma,CORPORATE, north,Bengaluru,West Bengal,Dining Table,Office Supplies,Storage,1182.43,2691.027644996092,8,0,-120.99,Offline,UPI
ORD-102527,05-05-2024,CUST-1362,Neha Singh,CORPORATE,West,Delhi,Maharashtra,Dining Table,Furniture,Chairs,221.07,566.0112367448363,9,0,238.44,Online,UPI
ORD-102528,08-06-2024,CUST-1391,Ravi Kumar,Corporate,North,Bengaluru,West Bengal,Ring Binder,Office Supplies,Chairs,1709.92,3891.5132318460437,8, ,-872.21,Online,upi
ORD-102529,03-06-2024,CUST-1036,Neha Singh,Consumer, north,Delhi,Tamil Nadu,USB Cable,Office Supplies,Binders,1849.47,4209.107430115036,8, ,-1752.1,Offline,Debit Card
ORD-102530,01-08-2024,CUST-1686,Neha Singh,Consumer, north,Chennai,West Bengal,Dining Table,Office Supplies,Storage,2957.7,2524.2252603552456,3, ,-788.37,online ,UPI
ORD-102531,28-12-2023,CUST-1012,Amit Sharma,CORPORATE,West,Mumbai,Maharashtra,iPhone,Furniture,Accessories,888.69,505.63021866655464,2,,-253.28,Online,Credit Card
ORD-102532,23-01-2024,CUST-1622,  Pooja Verma,Corporate,East,Bengaluru,Delhi,Ring Binder,Technology,Chairs,1470.3,3346.1752039763483,8, ,1673.05,Online,UPI
ORD-102533,06-08-2024,CUST-1976,  Pooja Verma,Corporate,North,Kolkata,Delhi,Dining Table,Technology,Tables,2559.56,5097.017057371618,7,,4767.19,online ,Debit Card
ORD-102534,07-09-2023,CUST-1658,  Pooja Verma,Corporate,North,Chennai,Delhi,iPhone,Office Supplies,Binders,386.93,280.68852347372507,3,15,-130.29,Online,Credit Card
ORD-102535,13-05-2023,CUST-1825,Amit Sharma,CORPORATE, north,Kolkata,West Bengal,Office Chair,Technology,Phones,515.62,1114.7971700991427,8,5,830.17,Offline,Cash
ORD-102536,16-01-2024,CUST-1054,Neha Singh,Corporate,South,Bengaluru,West Bengal,USB Cable,Furniture,Binders,4168.03,4742.895543572584,4,0,667.11,online ,Cash
ORD-102537,07-02-2024,CUST-1560,Amit Sharma,Corporate,West,Chennai,Tamil Nadu,Ring Binder,Furniture,Storage,2192.47,2245.374481884044,4,10,233.09,Online,Cash
ORD-102538,22-12-2023,CUST-1178,Neha Singh,Home Office, north,Kolkata,Tamil Nadu,Dining Table,Technology,Binders,622.32,1062.2279906848405,6, ,-698.56,online ,Credit Card
ORD-102539,10-03-2024,CUST-1754,Ravi Kumar,consumer , north,Mumbai,West Bengal,Ring Binder,Furniture,Tables,729.52,373.56292145731334,2,10,374.11,Online,UPI
ORD-102540,22-04-2023,CUST-1678,Neha Singh,Consumer,South,Kolkata,West Bengal,Dining Table,Technology,Binders,3656.8,4161.155371659087,4,,3771.36,Offline,UPI
ORD-102541,30-03-2023,CUST-1903,Amit Sharma,CORPORATE,North,Mumbai,Tamil Nadu,Dining Table,Furniture,Binders,1701.18,2419.7639654749387,5,,665.16,Offline,Debit Card
ORD-102542,04-12-2023,CUST-1951,Ravi Kumar,consumer ,West,Bengaluru,Delhi,Office Chair,Technology,Storage,3245.4,3139.0619111532055,4,15,1961.75,Offline,Credit Card
ORD-102543,31-05-2023,CUST-1928,Amit Sharma,Corporate,North,Kolkata,Tamil Nadu,Dining Table,Technology,Binders,2513.72,4505.160753524723,7,10,274.62,Offline,Cash
ORD-102544,18-08-2024,CUST-1252,  Pooja Verma,consumer ,West,Delhi,Tamil Nadu,USB Cable,Office Supplies,Accessories,3288.71,2666.3859310458406,3,5,1128.73,Offline,UPI
ORD-102545,16-09-2023,CUST-1187,Neha Singh,Consumer,North,Bengaluru,West Bengal,Dining Table,Technology,Binders,1184.18,2728.6985727413266,9,10,-1554.2,online ,UPI
ORD-102546,23-12-2023,CUST-1263,Neha Singh,CORPORATE, north,Mumbai,Tamil Nadu,iPhone,Furniture,Chairs,815.41,220.37009113856342,1,5,138.63,Offline,Cash
ORD-102547,24-08-2023,CUST-1538,Ravi Kumar,Home Office,North,Chennai,Karnataka,iPhone,Office Supplies,Phones,1244.77,1770.5648968975888,5,0,531.87,online ,Credit Card
ORD-102548,14-02-2023,CUST-1963,  Pooja Verma,Corporate,South,Kolkata,Delhi,Office Chair,Office Supplies,Accessories,1078.03,613.3573514151233,2, ,435.26,Offline,Cash
ORD-102549,05-06-2024,CUST-1911,  Pooja Verma,Corporate,South,Chennai,Tamil Nadu,Dining Table,Office Supplies,Binders,847.77,482.3483222259112,2,,-157.57,Online,Debit Card
ORD-102550,07-06-2023,CUST-1113,Amit Sharma,Home Office, north,Kolkata,West Bengal,iPhone,Furniture,Tables,2567.67,3652.2621599307754,5, ,694.85,Online,Cash
ORD-102551,26-03-2023,CUST-1783,  Pooja Verma,Home Office,West,Chennai,Tamil Nadu,iPhone,Office Supplies,Phones,4493.25,6519.0391060273705,6,15,38.68,Online,Debit Card
ORD-102552,19-10-2023,CUST-1064,Neha Singh,Home Office,West,Bengaluru,West Bengal,iPhone,Technology,Accessories,3595.52,8182.84694919475,8,0,-2567.45,online ,Cash
ORD-102553,03-05-2023,CUST-1430,Amit Sharma,CORPORATE,North,Bengaluru,Maharashtra,USB Cable,Office Supplies,Binders,540.18,922.024546869998,6,0,-281.53,online ,UPI
ORD-102554,04-09-2023,CUST-1119,Neha Singh,CORPORATE,North,Kolkata,West Bengal,Office Chair,Furniture,Phones,1581.5,1349.7184465131083,3, ,846.81,Offline,Cash
ORD-102555,16-11-2023,CUST-1508,Ravi Kumar,Corporate,North,Kolkata,Tamil Nadu,Office Chair,Furniture,Tables,206.71,105.84956045496834,2,10,13.24,Online,Debit Card
ORD-102556,16-05-2023,CUST-1013,Neha Singh,Home Office, north,Chennai,Delhi,iPhone,Furniture,Phones,3768.43,1929.6806143606957,2,10,-309.12,Online,UPI
ORD-102557,10-08-2024,CUST-1300,Neha Singh,consumer ,East,Delhi,Delhi,USB Cable,Technology,Phones,4368.7,11185.295562342997,9,,543.62,Online,UPI
ORD-102558,17-02-2024,CUST-1123,Amit Sharma,Home Office,North,Chennai,West Bengal,Ring Binder,Technology,Accessories,4772.94,7332.1701494815625,6,10,-661.28,Online,Cash
ORD-102559,10-05-2024,CUST-1504,Neha Singh,consumer ,West,Mumbai,Tamil Nadu,Dining Table,Technology,Accessories,3415.24,6995.302387138113,8,10,5790.67,Offline,Cash
ORD-102560,09-04-2023,CUST-1280,  Pooja Verma,Consumer, north,Mumbai,Tamil Nadu,Office Chair,Technology,Binders,4934.71,1403.8295110533672,1,0,-871.05,Online,Debit Card
ORD-102561,13-05-2024,CUST-1539,Ravi Kumar,Corporate,East,Delhi,Tamil Nadu,Office Chair,Technology,Tables,1824.85,2959.0653139400583,6,5,-1618.3,Online,upi
ORD-102562,05-08-2023,CUST-1143,Neha Singh,consumer ,North,Mumbai,West Bengal,USB Cable,Furniture,Tables,2341.5,4429.63967522441,7,5,828.57,Offline,Credit Card
ORD-102563,09-04-2023,CUST-1917,Ravi Kumar,Consumer,West,Mumbai,Tamil Nadu,USB Cable,Office Supplies,Binders,1216.08,2802.205528035777,9,10,1868.85,Offline,Credit Card
ORD-102564,01-02-2024,CUST-1902,Neha Singh,Home Office,South,Delhi,Tamil Nadu,Ring Binder,Technology,Chairs,1708.98,2430.8587108462134,5,,224.02,online ,Cash
ORD-102565,09-07-2024,CUST-1955,Ravi Kumar,Consumer,West,Chennai,Delhi,Ring Binder,Furniture,Accessories,2798.41,7562.886801880465,10,5,5088.93,Online,UPI
ORD-102566,09-04-2023,CUST-1758,Ravi Kumar,consumer , north,Bengaluru,Maharashtra,iPhone,Furniture,Phones,4164.18,8529.327312720132,8,10,-3133.48,Offline,Credit Card
ORD-102567,07-02-2024,CUST-1488,Neha Singh,CORPORATE,East,Delhi,Tamil Nadu,Office Chair,Office Supplies,Tables,2737.18,6657.669371844695,9,5,6646.07,Offline,Debit Card
ORD-102568,01-08-2024,CUST-1453,Ravi Kumar,Corporate,North,Kolkata,Karnataka,iPhone,Office Supplies,Tables,201.57,487.41207780562104,10,15,251.64,Online,UPI
ORD-102569,22-08-2024,CUST-1115,Ravi Kumar,CORPORATE,West,Delhi,Tamil Nadu,Office Chair,Office Supplies,Storage,1211.48,344.64261852285813,1, ,-88.07,Offline,Credit Card
ORD-102570,04-10-2023,CUST-1919,Amit Sharma,Consumer, north,Kolkata,Delhi,Dining Table,Furniture,Phones,732.49,625.1376951542122,3,,82.46,Offline,Debit Card
ORD-102571,20-03-2024,CUST-1701,Ravi Kumar,Consumer,North,Delhi,Karnataka,iPhone,Technology,Chairs,578.5,1036.8039549455896,7,10,1077.43,Online,UPI
ORD-102572,18-11-2023,CUST-1911,  Pooja Verma,consumer , north,Delhi,Karnataka,iPhone,Furniture,Chairs,3015.45,8578.371776874175,10,0,-4358.66,Online,UPI
ORD-102573,10-08-2023,CUST-1009,Neha Singh,consumer , north,Bengaluru,West Bengal,iPhone,Technology,Tables,2226.27,1804.9927452266045,3,5,-993.07,Offline,upi
ORD-102574,24-01-2023,CUST-1061,Amit Sharma,Consumer,West,Chennai,Tamil Nadu,iPhone,Office Supplies,Storage,1820.72,984.1238280775743,2,5,549.99,Offline,UPI
ORD-102575,26-11-2023,CUST-1210,Neha Singh,CORPORATE,West,Bengaluru,Tamil Nadu,USB Cable,Technology,Tables,856.27,694.2380451717133,3,5,643.47,online ,Debit Card
ORD-102576,13-03-2024,CUST-1169,Ravi Kumar,Home Office, north,Chennai,Karnataka,Dining Table,Furniture,Storage,1996.06,567.8404473278438,1,,285.57,Offline,upi
ORD-102577,29-06-2024,CUST-1564,  Pooja Verma,Corporate,South,Delhi,Maharashtra,Office Chair,Office Supplies,Binders,2808.01,798.8245115382598,1,,-482.14,Online,Debit Card
ORD-102578,05-03-2024,CUST-1890,Ravi Kumar,Corporate, north,Bengaluru,Karnataka,USB Cable,Office Supplies,Accessories,676.96,1463.6244989915251,8,5,614.63,Offline,Cash
ORD-102579,25-05-2024,CUST-1270,Amit Sharma,Corporate,East,Kolkata,Maharashtra,iPhone,Office Supplies,Binders,214.21,609.3860015335081,10,,155.74,online ,Credit Card
ORD-102580,09-12-2023,CUST-1098,Ravi Kumar,Home Office, north,Chennai,West Bengal,Office Chair,Technology,Accessories,4836.63,2751.85529769573,2,0,34.03,online ,UPI
ORD-102581,08-06-2023,CUST-1422,Neha Singh,consumer ,North,Delhi,Delhi,Dining Table,Technology,Accessories,745.46,1442.069400099693,8,15,1211.56,Online,upi
ORD-102582,12-08-2023,CUST-1065,Neha Singh,CORPORATE,South,Delhi,Karnataka,USB Cable,Technology,Chairs,1760.36,3154.967224325204,7,10,578.26,Offline,Cash
ORD-102583,12-07-2024,CUST-1237,Ravi Kumar,Home Office,North,Kolkata,Tamil Nadu,iPhone,Furniture,Accessories,4592.83,9407.314254885687,8,10,-4970.98,Online,Cash
ORD-102584,02-08-2023,CUST-1476,  Pooja Verma,CORPORATE,North,Kolkata,West Bengal,Dining Table,Office Supplies,Accessories,4200.43,9559.52847176656,8, ,-4943.21,online ,Debit Card
ORD-102585,20-08-2024,CUST-1938,Amit Sharma,Consumer,North,Kolkata,Tamil Nadu,Dining Table,Furniture,Storage,3075.4,787.4026134188581,1,10,619.48,online ,Debit Card
ORD-102586,21-04-2024,CUST-1544,  Pooja Verma,CORPORATE,South,Bengaluru,Delhi,Ring Binder,Office Supplies,Storage,2439.1,4857.137283218644,7, ,1887.09,Online,Cash
ORD-102587,23-03-2024,CUST-1165,Amit Sharma,Home Office,North,Bengaluru,Maharashtra,Office Chair,Office Supplies,Chairs,2020.37,1724.2685158278143,3,,-1182.69,online ,UPI
ORD-102588,23-07-2024,CUST-1783,Ravi Kumar,consumer ,West,Delhi,West Bengal,iPhone,Furniture,Accessories,3906.92,6668.658859375269,6,0,6023.39,Offline,Cash
ORD-102589,25-07-2024,CUST-1191,Neha Singh,CORPORATE,West,Delhi,Delhi,Office Chair,Technology,Tables,1117.84,1208.4140625806547,4,5,149.33,online ,UPI
ORD-102590,15-12-2023,CUST-1937,Amit Sharma,Home Office, north,Chennai,West Bengal,USB Cable,Technology,Tables,2544.74,6877.3282613568945,10,5,-4359.44,online ,upi
ORD-102591,20-09-2023,CUST-1768,Neha Singh,Home Office,East,Kolkata,Delhi,Ring Binder,Technology,Phones,1270.96,1084.690582851913,3, ,575.36,Offline,upi
ORD-102592,06-07-2023,CUST-1439,  Pooja Verma,Corporate,North,Mumbai,Maharashtra,Dining Table,Office Supplies,Storage,3600.39,1741.2093385677988,2,15,-927.8,online ,UPI
ORD-102593,18-08-2024,CUST-1431,Ravi Kumar,Home Office,North,Kolkata,Maharashtra,Office Chair,Furniture,Storage,920.37,890.2139205260006,4,15,893.93,Offline,UPI
ORD-102594,25-11-2023,CUST-1542,Amit Sharma,consumer ,East,Delhi,Delhi,USB Cable,Office Supplies,Binders,2606.61,2224.5903255551902,3,,-226.11,Online,upi
ORD-102595,17-07-2023,CUST-1743,Neha Singh,CORPORATE, north,Kolkata,Tamil Nadu,Office Chair,Furniture,Tables,1808.6,514.511704576585,1,,433.44,online ,UPI
ORD-102596,19-11-2023,CUST-1863,  Pooja Verma,Consumer,North,Bengaluru,West Bengal,Dining Table,Technology,Tables,2396.39,579.4671715156383,1,15,101.04,online ,Debit Card
ORD-102597,26-02-2024,CUST-1259,Amit Sharma,Home Office,East,Bengaluru,West Bengal,Dining Table,Office Supplies,Chairs,4127.55,1174.2081091590642,1,,470.28,Online,Debit Card
ORD-102598,14-05-2024,CUST-1152,Ravi Kumar,Consumer, north,Bengaluru,Karnataka,Ring Binder,Technology,Accessories,1035.19,1325.2132832751192,5,10,1237.43,Offline,Debit Card
ORD-102599,28-03-2024,CUST-1263,Neha Singh,Consumer,East,,,Dining Table,Furniture,Binders,1564.98,1335.6195854720734,3,,1009.4,Online,
ORD-102600,15-10-2023,CUST-1064,  Pooja Verma,Home Office, north,Mumbai,Karnataka,Ring Binder,Furniture,Chairs,603.37,858.2354505981812,5,,337.91,Online,Credit Card
ORD-102601,20-12-2023,CUST-1512,Amit Sharma,Home Office,East,Mumbai,Tamil Nadu,USB Cable,Office Supplies,Phones,810.29,622.3810776504265,3,10,-102.64,Offline,Debit Card
ORD-102602,01-02-2023,CUST-1185,Amit Sharma,Consumer,East,Chennai,West Bengal,iPhone,Technology,Phones,2230.4,12690.11285953351,1,0,482.17,online ,Credit Card
ORD-102603,13-07-2023,CUST-1756,Neha Singh,consumer ,North,Chennai,Karnataka,Office Chair,Furniture,Accessories,870.86,2477.4281933405114,10, ,728.63,online ,UPI
ORD-102604,24-04-2023,CUST-1382,Ravi Kumar,Home Office,West,Delhi,Maharashtra,Dining Table,Furniture,Accessories,4669.39,7173.0971041160365,6,10,7353.27,Online,UPI
ORD-102605,06-07-2024,CUST-1974,Amit Sharma,Corporate,West,Chennai,Tamil Nadu,USB Cable,Technology,Accessories,2948.32,3354.9599664651937,4, ,-588.69,Offline,UPI
ORD-102606,19-04-2023,CUST-1155,Amit Sharma,CORPORATE,West,Bengaluru,Delhi,Office Chair,Office Supplies,Phones,4974.39,13443.61960343987,10,5,-3100.78,Online,Cash
ORD-102607,08-11-2023,CUST-1653,Neha Singh,Consumer,East,Chennai,Karnataka,Dining Table,Furniture,Storage,2711.0,5244.34389667612,8,15,-3304.72,Offline,Cash
ORD-102608,15-02-2023,CUST-1037,Ravi Kumar,CORPORATE,West,,,Ring Binder,Technology,Tables,3239.44,5483.270660649765,7,15,-3028.78,Online,
ORD-102609,23-08-2023,CUST-1794,Amit Sharma,consumer ,North,Delhi,West Bengal,USB Cable,Technology,Tables,913.38,259.8389365952456,1,,265.64,Online,Credit Card
ORD-102610,28-07-2024,CUST-1259,Neha Singh,Home Office,West,Chennai,Delhi,USB Cable,Technology,Phones,2959.05,7576.132220969864,9, ,6779.39,Online,Credit Card
ORD-102611,10-02-2024,CUST-1347,Amit Sharma,consumer ,North,Delhi,Tamil Nadu,Dining Table,Office Supplies,Tables,3016.65,858.1785544680722,1,,660.98,Online,UPI
ORD-102612,27-06-2024,CUST-1850,Ravi Kumar,Home Office, north,Chennai,Karnataka,Ring Binder,Furniture,Tables,3508.07,1995.9560715182802,2,0,-756.74,Offline,upi
ORD-102613,09-02-2024,CUST-1269,Amit Sharma,Consumer,North,Bengaluru,West Bengal,iPhone,Office Supplies,Accessories,4408.32,9531.020665775397,8,5,1371.07,Offline,Debit Card
ORD-102614,02-01-2024,CUST-1229,Neha Singh,Home Office,East,Delhi,West Bengal,Office Chair,Furniture,Phones,745.61,212.11161785322767,1,,3.23,Offline,Cash
ORD-102615,09-03-2023,CUST-1314,  Pooja Verma,consumer ,North,Mumbai,Maharashtra,iPhone,Technology,Accessories,4835.08,8252.920223037116,6,,6844.67,Online,upi
ORD-102616,24-06-2023,CUST-1953,Amit Sharma,Home Office,West,Mumbai,Delhi,iPhone,Technology,Tables,4991.5,6744.9281217865155,5,5,-1152.27,Online,Debit Card
ORD-102617,25-03-2024,CUST-1102,  Pooja Verma,Home Office,South,Chennai,Karnataka,iPhone,Furniture,Storage,4846.52,2757.48232496352,2,0,2765.0,online ,upi
ORD-102618,17-06-2024,CUST-1979,Ravi Kumar,consumer ,East,Chennai,Maharashtra,Office Chair,Furniture,Phones,2603.94,2222.311635544321,3, ,510.73,Offline,Debit Card
ORD-102619,05-08-2024,CUST-1094,  Pooja Verma,consumer ,East,Delhi,Maharashtra,USB Cable,Technology,Accessories,1292.19,1396.8910279865624,4,5,-813.17,Offline,UPI
ORD-102620,15-11-2023,CUST-1189,Amit Sharma,Consumer,West,Kolkata,Delhi,Ring Binder,Technology,Tables,1703.58,2302.017424214158,5,5,2334.33,online ,UPI
ORD-102621,02-03-2024,CUST-1611,  Pooja Verma,Corporate,East,Mumbai,Tamil Nadu,Dining Table,Furniture,Accessories,1624.16,3696.3367471197894,8, ,888.14,online ,Debit Card
ORD-102622,21-05-2024,CUST-1988,Neha Singh,CORPORATE,East,Mumbai,West Bengal,Office Chair,Technology,Binders,2854.17,2314.073714184276,3,5,-231.16,online ,UPI
ORD-102623,11-01-2023,CUST-1968,Amit Sharma,Home Office,East,Kolkata,Tamil Nadu,Ring Binder,Technology,Chairs,556.52,134.5707269340417,1,15,74.5,Offline,Debit Card
ORD-102624,22-06-2023,CUST-1224,  Pooja Verma,CORPORATE,South,Delhi,Maharashtra,Dining Table,Furniture,Tables,2533.26,2882.6538112035387,4,,-446.06,Online,Debit Card
ORD-102625,17-09-2023,CUST-1360,Ravi Kumar,consumer ,East,Bengaluru,Maharashtra,iPhone,Technology,Accessories,4975.21,7076.754887002299,5,,1395.61,Online,Credit Card
ORD-102626,07-03-2024,CUST-1312,Ravi Kumar,Corporate,North,Delhi,West Bengal,iPhone,Technology,Accessories,3814.64,8301.71434421868,9,15,1343.18,Online,UPI
ORD-102627,02-06-2023,CUST-1235,Amit Sharma,Consumer,South,Chennai,Karnataka,iPhone,Furniture,Tables,889.39,759.0427373659775,3,0,-430.84,online ,upi
